placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
82,75,2022-01-11,12,1,2021-2022,BRB/Brasília,Fortaleza B. C. / CFO,67.801,18.0,36.401,13.4,40.501000000000005,9.998999999999999,30.498999999999995,12.498999999999999,14.9,0.8709999999999999,5.999,23.3,25.996000000000002,18.199,36.7,49.21,13.4,21.099,62.876,1.299,4.299,0.28600000000000003,2.501,17.999000000000002,0.13899999999999998,14.9,2.7009999999999996,69.2,80.1,21.6,42.8,15.7,39.4,10.4,29.0,14.3,13.7,1.128,7.2,23.3,31.880000000000003,21.4,43.9,49.597,15.7,23.0,67.00999999999999,1.4,6.2,0.473,2.3,20.1,0.11900000000000002,13.7,2.7,82.7
74,88,2022-01-11,12,1,2021-2022,Cerrado,UNIFACISA,82.1,27.9,42.4,11.8,41.5,13.3,28.2,17.4,13.7,1.3730000000000002,9.3,30.8,30.311,21.2,42.5,49.78,11.8,17.1,69.92999999999999,3.0,7.3,0.5719999999999998,3.5,20.0,0.172,13.7,2.6,90.0,79.1,28.8,38.8,11.5,36.8,10.9,25.9,15.3,11.2,1.3690000000000002,9.6,30.1,31.177999999999997,19.4,36.4,53.644000000000005,11.5,15.4,74.07,1.7,7.8,0.6960000000000001,0.9,19.7,0.044000000000000004,11.2,1.6,87.3
89,83,2022-01-12,12,1,2021-2022,Paulistano,Caxias do Sul Basquete,79.35,28.05,38.5,12.8,39.75,11.2,28.55,15.1,13.2,1.181,9.35,28.65,32.611000000000004,19.25,39.4,49.04200000000001,12.8,17.15,74.375,1.4,6.9,0.534,2.7,20.35,0.137,13.2,3.05,86.8,77.15,25.35,39.9,11.9,34.85,8.4,26.45,17.7,12.6,1.452,8.45,25.15,34.117999999999995,19.95,37.55,53.10799999999999,11.9,15.8,74.68900000000001,1.7,8.45,0.72,3.0,20.15,0.14900000000000002,12.6,2.5,90.35
74,63,2022-01-12,12,1,2021-2022,Corinthians,União Corinthians,74.5,30.9,32.2,11.4,38.15,12.0,26.15,14.7,12.3,1.253,10.3,33.25,31.371999999999996,16.1,30.4,53.083000000000006,11.4,14.6,80.143,0.9,5.5,0.454,2.1,18.1,0.11200000000000002,12.3,3.15,82.2,76.0,25.35,38.3,12.35,37.85,10.8,27.05,14.9,13.4,1.2360000000000002,8.45,28.6,29.219,19.15,39.0,49.574,12.35,17.35,71.583,1.95,9.1,0.7230000000000001,2.45,18.65,0.135,13.4,2.2,81.9
86,77,2022-01-12,12,1,2021-2022,São Paulo,Pato Basquete,82.05,31.65,37.7,12.7,34.15,5.95,28.2,18.9,12.2,1.686,10.55,29.2,35.935,18.85,31.7,59.43299999999999,12.7,17.15,73.65899999999999,2.05,7.5,0.6340000000000001,2.55,17.95,0.14399999999999996,12.2,2.3,97.0,73.75,29.1,33.8,10.85,39.05,11.2,27.85,12.4,13.85,0.932,9.7,26.95,35.433,16.9,38.05,44.898,10.85,17.95,60.116,1.8,8.05,0.607,2.1,19.7,0.11000000000000001,13.85,2.2,76.0
84,80,2022-01-25,1,2,2021-2022,Rio Claro,Pinheiros,75.2,24.0,38.4,12.8,34.6,10.8,23.8,15.8,11.3,1.43,8.0,26.2,30.416999999999994,19.2,38.6,50.057,12.8,18.0,70.61499999999998,1.6,8.1,0.736,1.3,21.8,0.05900000000000001,11.3,2.4,80.9,75.0,26.1,36.8,12.1,41.5,14.1,27.4,14.3,13.8,1.057,8.7,27.8,31.433,18.4,39.4,46.837,12.1,18.1,66.619,1.0,6.8,0.49799999999999994,3.2,15.7,0.20299999999999999,13.8,2.7,80.9
86,90,2022-01-25,1,2,2021-2022,BRB/Brasília,São Paulo,69.451,18.6,36.801,14.05,41.251000000000005,11.299,29.948999999999995,12.748999999999999,14.95,0.885,6.199,23.75,26.27,18.399,37.4,48.90500000000001,14.05,21.199,64.97900000000001,1.149,4.899,0.328,2.7009999999999996,18.499000000000002,0.14499999999999996,14.95,2.751,72.4,82.35,32.4,36.6,13.35,34.65,6.0,28.65,18.3,12.5,1.6170000000000002,10.8,29.15,36.929,18.3,31.65,57.86999999999999,13.35,18.0,74.18599999999999,2.05,7.6,0.6320000000000001,2.3,18.1,0.12799999999999997,12.5,2.5,96.35
98,75,2022-01-25,1,2,2021-2022,Corinthians,Mogi,76.55,31.5,33.4,11.65,39.35,12.2,27.15,15.6,11.75,1.362,10.5,33.55,31.675,16.7,31.15,53.682,11.65,15.1,79.04,0.95,5.55,0.475,2.1,18.6,0.10700000000000001,11.75,3.0,86.45,75.9,27.0,36.8,12.1,39.7,9.3,30.4,17.1,15.9,1.1400000000000001,9.0,28.4,31.740999999999996,18.4,34.2,53.845000000000006,12.1,16.5,71.856,3.3,7.0,0.471,2.7,19.8,0.135,15.9,2.9,86.9
90,55,2022-01-25,1,2,2021-2022,Flamengo,Caxias do Sul Basquete,86.1,37.5,37.3,11.3,42.25,11.25,31.0,19.8,12.6,1.7670000000000001,12.5,33.9,37.788,18.65,31.45,60.008,11.3,15.7,74.192,1.6,5.6,0.49700000000000005,2.65,15.75,0.179,12.6,2.4,105.2,76.9,25.2,39.0,12.7,33.8,7.9,25.9,16.6,12.9,1.3519999999999999,8.4,24.9,34.181999999999995,19.5,36.8,52.98499999999999,12.7,16.8,75.099,1.6,7.7,0.6559999999999999,2.8,20.0,0.13900000000000004,12.9,2.5,87.0
82,86,2022-01-26,1,2,2021-2022,Paulistano,Pato Basquete,80.45,27.6,40.0,12.85,40.3,11.25,29.05,15.4,13.55,1.171,9.2,28.2,32.659000000000006,20.0,40.15,49.980000000000004,12.85,17.4,73.39500000000001,1.55,6.85,0.513,2.45,20.4,0.12400000000000003,13.55,3.0,88.2,74.3,30.9,32.4,11.0,38.8,11.2,27.6,12.6,13.8,0.9480000000000001,10.3,27.8,36.414,16.2,37.3,43.838,11.0,18.1,60.59799999999999,1.7,8.6,0.6459999999999999,2.4,19.4,0.128,13.8,2.3,77.2
