placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
92,76,2014-01-11,15,1,2013-2014,Flamengo,Mogi,78.6,21.9,39.0,17.7,38.7,12.1,26.6,13.6,14.8,0.9810000000000002,7.3,22.7,32.323,19.5,38.4,50.858999999999995,17.7,23.0,76.928,2.0,7.5,0.5,2.8,21.4,0.13800000000000004,14.8,2.5,86.8,80.6,20.7,41.4,18.5,36.4,12.7,23.7,13.9,13.9,1.134,6.9,19.7,36.391000000000005,20.7,41.0,50.595000000000006,18.5,24.8,73.724,1.3,10.8,0.8139999999999998,1.6,21.2,0.075,13.9,2.8,90.0
74,76,2014-01-11,15,1,2013-2014,Bauru Basket,Uberlândia,81.3,28.5,34.6,18.2,32.2,9.0,23.2,13.6,11.8,1.328,9.5,24.7,39.93900000000001,17.3,34.3,50.556,18.2,24.2,74.244,1.6,10.3,0.945,1.8,18.5,0.10100000000000002,11.8,2.1,89.2,83.4,26.7,41.6,15.1,34.3,9.7,24.6,18.5,12.0,1.6460000000000001,8.9,21.9,40.563,20.8,39.9,52.751999999999995,15.1,19.6,78.33,3.4,7.9,0.6809999999999999,2.5,20.0,0.126,12.0,3.2,98.0
77,87,2014-01-11,15,1,2013-2014,Coop/São José Basketball,Brasília,81.9,25.5,40.8,15.6,36.6,10.7,25.9,14.7,13.2,1.16,8.5,25.3,34.359,20.4,39.3,51.936,15.6,19.2,81.58500000000001,0.5,7.8,0.606,1.7,14.5,0.11900000000000004,13.2,2.5,90.2,83.6,34.8,36.2,12.6,35.0,8.0,27.0,14.8,11.6,1.5320000000000003,11.6,29.6,39.291000000000004,18.1,33.7,54.30999999999999,12.6,16.0,78.249,1.3,8.6,0.787,2.5,18.5,0.136,11.6,1.8,95.9
96,70,2014-01-11,15,1,2013-2014,Paulistano,L. Sorocabana,84.2,24.6,40.6,19.0,33.0,9.9,23.1,11.6,11.8,1.0859999999999999,8.2,24.4,33.689,20.3,37.0,54.507000000000005,19.0,23.4,79.901,0.3,10.3,0.893,1.1,22.3,0.053000000000000005,11.8,1.7,91.1,76.3,21.6,39.2,15.5,32.4,11.3,21.1,10.8,12.3,0.985,7.2,19.6,36.736,19.6,41.8,46.967000000000006,15.5,20.4,75.14500000000001,1.5,11.1,0.9890000000000001,1.8,22.6,0.083,12.3,2.1,80.6
64,80,2014-01-11,15,1,2013-2014,Limeira,Sesi Franca,76.2,24.0,40.2,12.0,32.4,7.7,24.7,16.2,12.0,1.4520000000000002,8.0,19.2,42.137,20.1,37.0,54.551,12.0,16.3,74.85600000000001,0.6,8.8,0.785,2.3,20.6,0.11200000000000002,12.0,2.3,91.5,78.3,18.3,43.2,16.8,35.3,10.8,24.5,15.8,15.5,1.161,6.1,18.6,31.569,21.6,40.5,53.527,16.8,23.2,72.107,1.7,9.9,0.6890000000000001,2.9,17.1,0.19400000000000003,15.5,2.3,88.9
90,95,2014-01-11,15,1,2013-2014,Espírito Santo,Palmeiras,70.0,25.2,31.2,13.6,29.8,9.3,20.5,11.7,11.8,1.134,8.4,25.3,33.379999999999995,15.6,35.1,44.756,13.6,18.5,74.14200000000002,1.5,7.9,0.736,0.9,18.4,0.05,11.8,2.5,67.2,77.6,21.6,41.6,14.4,37.3,13.1,24.2,15.4,13.5,1.266,7.2,23.7,30.967999999999996,20.8,40.5,52.592000000000006,14.4,21.1,68.35900000000001,2.8,9.7,0.829,2.4,20.6,0.121,13.5,4.3,86.0
80,74,2014-01-11,15,1,2013-2014,Macaé Basquete,Fortaleza B. C. / CFO,78.7,21.6,40.6,16.5,30.3,8.0,22.3,14.1,10.9,1.8980000000000001,7.2,21.2,34.195,20.3,39.1,51.657000000000004,16.5,21.1,80.70700000000001,0.8,9.2,1.305,1.1,21.5,0.052000000000000005,10.9,2.0,85.1,75.5,17.7,45.0,12.8,34.4,10.7,23.7,13.0,12.8,1.128,5.9,19.4,30.244999999999997,22.5,43.5,51.801,12.8,17.8,70.232,2.5,10.6,0.9,1.8,19.8,0.091,12.8,3.1,83.0
79,74,2014-01-13,16,1,2013-2014,Macaé Basquete,Mogi,78.2,21.9,40.4,15.9,30.2,7.3,22.9,14.2,10.1,2.048,7.3,21.4,34.309,20.2,38.5,52.06600000000001,15.9,19.7,82.045,0.9,9.2,1.409,1.3,21.0,0.064,10.1,1.7,86.8,79.7,19.5,41.2,19.0,35.5,12.6,22.9,13.6,13.5,1.1380000000000001,6.5,19.4,34.795,20.6,40.3,51.164,19.0,26.2,71.581,1.4,10.8,0.845,1.5,21.1,0.07100000000000001,13.5,2.9,87.8
87,72,2014-01-13,16,1,2013-2014,Bauru Basket,Sesi Franca,81.3,28.8,33.8,18.7,31.2,9.7,21.5,13.9,12.1,1.328,9.6,24.6,40.555,16.9,34.3,49.475,18.7,24.3,77.376,1.7,10.8,0.9670000000000002,2.0,17.9,0.11600000000000002,12.1,1.9,89.1,79.8,20.4,44.4,15.0,36.4,10.2,26.2,16.2,15.5,1.1840000000000002,6.8,19.2,35.791,22.2,40.5,55.065,15.0,20.8,72.41499999999999,1.7,9.6,0.671,2.6,16.9,0.18000000000000002,15.5,2.3,92.6
69,81,2014-01-13,16,1,2013-2014,Limeira,Uberlândia,75.4,24.6,39.2,11.6,30.5,7.0,23.5,16.0,11.4,1.5230000000000001,8.2,20.0,41.61899999999999,19.6,36.7,53.54,11.6,16.2,72.05300000000001,0.6,9.7,0.9330000000000002,2.0,20.3,0.1,11.4,1.7,88.7,83.7,27.9,41.4,14.4,34.2,10.0,24.2,18.6,12.8,1.598,9.3,22.0,42.251,20.7,38.6,54.33299999999999,14.4,18.9,77.522,3.4,7.8,0.6219999999999999,2.3,19.5,0.12000000000000002,12.8,3.4,98.7
