placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
73,86,2021-02-11,3,2,2020-2021,BRB/Brasília,Cerrado,79.601,29.1,35.29899999999999,15.199000000000002,35.849,10.151,25.701000000000004,17.051,15.05,1.1720000000000002,9.7,29.0,33.23299999999999,17.651,35.301,49.97100000000001,15.199000000000002,21.549,69.86500000000001,0.601,6.148999999999999,0.41899999999999993,1.149,18.551,0.063,15.05,2.101,81.449,77.651,24.6,39.699,13.352,39.599000000000004,12.6,27.002000000000002,16.35,14.949000000000002,1.133,8.199,23.452000000000005,35.152,19.851,41.8,47.571999999999996,13.352,19.902000000000005,66.78099999999999,1.399,8.401,0.5529999999999999,2.5490000000000004,20.602000000000004,0.123,14.949000000000002,2.649,85.849
61,85,2021-02-12,3,2,2020-2021,Pato Basquete,Flamengo,78.935,24.3,38.734,15.901,38.96399999999999,11.533,27.433,15.201999999999998,14.3,1.0639999999999998,8.099,23.032999999999994,35.31699999999999,19.366000000000003,41.266,46.852000000000004,15.901,22.66700000000001,70.297,1.501,8.033,0.5710000000000001,1.9,21.264999999999997,0.093,14.3,2.7329999999999997,85.135,87.76599999999999,37.8,36.266,13.7,42.433,12.333,30.1,21.734,11.8,1.9279999999999997,12.599,36.233,34.351000000000006,18.134000000000004,30.898999999999994,58.842999999999996,13.7,18.934999999999995,72.59599999999999,1.2650000000000001,6.8340000000000005,0.5860000000000001,1.334,16.898999999999997,0.08099999999999999,11.8,2.033,106.66600000000003
91,70,2021-02-12,3,2,2020-2021,Minas,VipTech CMB,87.33200000000002,32.5,37.931999999999995,16.9,40.065999999999995,10.4,29.665999999999997,20.034000000000002,13.1,1.5970000000000002,10.834,25.268000000000008,42.955,18.968,36.831999999999994,51.367000000000004,16.9,20.331999999999994,83.06900000000002,1.166,5.566,0.4370000000000001,2.1670000000000003,20.698999999999995,0.10700000000000001,13.1,2.1,106.33399999999999,78.735,25.8,43.068,9.868,39.532,13.798000000000002,25.733999999999998,17.133999999999997,10.967,1.592,8.6,27.867,30.626000000000012,21.532,44.166999999999994,48.612,9.868,16.166,60.25,1.366,7.0,0.649,1.201,19.601,0.059,10.967,1.8679999999999999,84.434
76,73,2021-02-13,3,2,2020-2021,Caxias do Sul Basquete,Pinheiros,77.78299999999999,24.9,38.367000000000004,14.517000000000001,36.3,9.651,26.648999999999994,16.417,13.817000000000002,1.187,8.3,24.348999999999997,34.193,19.183000000000003,36.551,52.584999999999994,14.517000000000001,20.584000000000003,70.71899999999998,1.467,5.6850000000000005,0.4109999999999999,1.149,21.264999999999993,0.05700000000000001,13.817000000000002,3.3340000000000005,84.033,75.56500000000001,26.6,38.065999999999995,10.899,37.23500000000001,10.533,26.698999999999995,18.599,13.966,1.3490000000000002,8.867,26.867,32.931,19.034000000000002,40.733,46.438,10.899,15.467000000000002,69.241,1.033,8.001000000000001,0.58,2.2009999999999996,19.735000000000003,0.11100000000000002,13.966,1.6009999999999998,83.36600000000001
63,71,2021-02-13,3,2,2020-2021,Paulistano,São Paulo,74.951,31.35,33.5,10.101,41.549,12.751000000000001,28.801,16.8,13.549000000000001,1.2730000000000001,10.449,33.199,31.627000000000002,16.75,34.650999999999996,48.56099999999999,10.101,13.9,71.436,1.7009999999999998,7.35,0.545,1.8490000000000002,16.401,0.12200000000000003,13.549000000000001,3.099,84.5,85.38399999999999,31.6,39.065999999999995,14.716000000000003,38.434000000000005,9.966,28.465999999999998,17.884000000000004,12.866,1.405,10.534,28.7,36.88099999999999,19.534000000000002,34.965999999999994,55.88100000000001,14.716000000000003,18.15,81.513,2.3840000000000003,7.534000000000001,0.5879999999999999,2.9,15.283999999999997,0.195,12.866,2.1159999999999997,102.234
87,75,2021-02-13,3,2,2020-2021,Mogi,Sesi Franca,79.05,26.55,38.8,13.7,40.35,10.65,29.7,19.4,15.75,1.2550000000000001,8.85,27.95,31.494,19.4,36.25,53.99399999999999,13.7,17.8,76.951,1.4,6.9,0.43999999999999995,3.1,20.15,0.15899999999999997,15.75,2.35,93.0,84.71600000000001,28.85,40.5,15.365999999999996,31.334000000000003,6.0,25.334000000000003,18.383999999999997,13.234,1.399,9.616,24.165999999999997,39.479,20.25,37.634,54.715999999999994,15.365999999999996,18.95,81.318,1.3,6.1,0.45699999999999996,2.2840000000000003,19.615999999999996,0.11500000000000002,13.234,1.616,94.066
74,93,2021-02-14,3,2,2020-2021,VipTech CMB,Flamengo,77.20100000000002,25.1,43.068000000000005,9.035,38.96499999999999,13.464999999999998,25.5,16.866999999999997,11.067,1.552,8.367,27.734,29.971000000000004,21.532,44.067,48.732,9.035,15.332999999999998,58.19500000000001,1.333,7.267,0.6679999999999999,1.234,19.734,0.061,11.067,1.935,82.26700000000001,88.16600000000001,37.5,36.666,14.0,42.565999999999995,12.466,30.1,21.867,11.666,1.9619999999999997,12.498999999999999,36.666,33.711,18.334000000000003,30.933,59.501,14.0,19.435000000000002,72.03999999999999,1.365,7.267,0.633,1.401,16.765000000000004,0.086,11.666,2.033,107.39900000000003
67,83,2021-02-14,3,2,2020-2021,Pato Basquete,Minas,78.56800000000001,24.3,38.666999999999994,15.600999999999999,38.56399999999999,11.333,27.233000000000004,14.935999999999998,14.234,1.0509999999999997,8.099,22.865999999999996,35.61500000000001,19.333000000000006,41.333000000000006,46.698000000000015,15.600999999999999,22.534000000000002,69.075,1.535,8.1,0.5770000000000002,1.734,21.597999999999995,0.081,14.234,2.6659999999999995,83.968,87.465,32.3,38.66499999999999,16.5,40.483,9.85,30.633,20.216999999999995,13.65,1.544,10.767,24.68500000000001,43.626999999999995,19.335,37.21499999999999,51.763,16.5,19.714999999999996,83.64000000000001,0.983,5.333,0.403,2.2840000000000003,20.849,0.11200000000000002,13.65,2.1,107.11699999999999
88,83,2021-02-24,4,2,2020-2021,UNIFACISA,Caxias do Sul Basquete,78.501,24.9,42.6,11.001000000000001,33.199,8.199,25.0,17.7,13.401,1.4269999999999998,8.301,23.999000000000002,35.37599999999999,21.3,40.20100000000001,52.908,11.001000000000001,15.200999999999999,71.36399999999999,0.799,8.001000000000001,0.6690000000000002,1.5,21.3,0.07400000000000001,13.401,2.401,86.701,77.6,25.2,37.2,15.2,36.7,9.601,27.098999999999997,16.500000000000004,13.6,1.2080000000000002,8.4,24.499000000000002,34.464999999999996,18.600000000000005,36.401,51.17399999999999,15.2,21.701000000000004,70.23999999999998,1.5,5.802000000000001,0.426,1.199,21.097999999999995,0.059,13.6,3.2010000000000005,83.79999999999998
52,97,2021-02-24,4,2,2020-2021,Pinheiros,BRB/Brasília,74.69800000000001,26.1,38.199,10.399,37.50200000000001,10.8,26.698999999999995,18.499000000000002,13.849,1.3530000000000002,8.7,26.95,32.153,19.101000000000006,41.4,45.911,10.399,14.800000000000002,69.34,1.05,7.751,0.5660000000000001,2.2009999999999996,19.802000000000003,0.11100000000000002,13.849,1.501,81.84900000000002,79.001,27.9,35.699,15.399000000000001,36.099,9.951,26.151,16.301,14.6,1.153,9.3,28.25,32.785,17.851,35.351000000000006,50.458000000000006,15.399000000000001,21.449,71.279,0.701,6.148999999999999,0.43,0.999,18.151,0.05700000000000001,14.6,2.101,81.449
