placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
62,82,2012-11-24,1,1,2012-2013,Coop/São José Basketball,Bauru Basket,86.7,30.9,42.0,15.6,28.7,8.8,19.9,15.9,12.1,1.6380000000000003,9.7,25.1,39.521,21.0,36.8,56.575,15.6,20.5,76.119,1.3,5.3,0.5130000000000001,3.0,21.1,0.14600000000000002,12.1,1.3,97.6,81.2,31.5,38.0,15.3,32.1,12.0,20.1,12.5,11.0,1.249,9.3,25.0,37.367999999999995,19.0,39.6,48.758,15.3,20.0,77.15599999999999,0.8,6.6,0.6769999999999999,1.3,20.2,0.066,11.0,2.3,88.7
71,59,2012-11-24,1,1,2012-2013,Mogi,L. Sorocabana,71.0,45.0,30.0,20.0,41.0,12.0,29.0,17.0,15.0,1.13,7.0,17.0,41.18,15.0,34.0,44.12,20.0,25.0,80.0,1.0,4.0,0.27,2.0,21.0,0.1,15.0,4.0,95.0,76.0,23.7,38.4,18.7,27.0,7.4,19.6,11.3,10.4,1.1939999999999997,6.3,22.3,29.136000000000003,19.2,36.7,52.371,18.7,24.6,75.928,1.4,7.3,0.734,1.3,18.6,0.075,10.4,2.2,81.2
86,82,2012-11-24,1,1,2012-2013,Paulistano,Limeira,75.5,29.1,37.0,14.2,27.3,6.9,20.4,14.8,13.6,1.1079999999999999,8.1,23.0,35.464000000000006,18.5,34.9,52.794000000000004,14.2,21.8,63.977,1.4,6.7,0.514,1.3,22.4,0.05800000000000001,13.6,2.9,83.6,82.5,26.4,41.0,17.5,24.3,5.9,18.4,12.4,12.8,1.049,8.0,21.8,36.967999999999996,20.5,36.7,55.94200000000001,17.5,22.5,77.64000000000001,1.8,7.6,0.613,1.3,23.6,0.05800000000000001,12.8,2.9,88.2
88,87,2012-11-24,1,1,2012-2013,Pinheiros,Joinville,79.5,25.5,40.4,18.4,32.8,9.6,23.2,15.5,15.0,1.066,6.9,22.7,30.426,20.2,37.7,53.496,18.4,24.3,75.925,1.6,6.5,0.45299999999999996,2.1,24.6,0.08499999999999999,15.0,4.2,92.3,79.7,22.2,42.2,21.0,33.8,11.1,22.7,13.2,14.5,0.992,5.5,18.1,30.905,21.1,45.3,46.83400000000001,21.0,29.1,72.72399999999998,1.5,8.0,0.591,1.8,23.7,0.077,14.5,4.4,89.6
95,86,2012-11-24,1,1,2012-2013,Palmeiras,Suzano,95.0,69.0,46.0,16.0,29.0,7.0,22.0,18.0,9.0,2.0,11.0,26.0,42.31,23.0,38.0,60.53,16.0,23.0,69.57,3.0,11.0,1.22,5.0,25.0,0.2,9.0,2.0,121.0,86.0,60.0,40.0,16.0,35.0,11.0,24.0,12.0,21.0,0.57,10.0,22.0,45.45,20.0,45.0,44.44,16.0,23.0,69.57,0.0,3.0,0.14,2.0,23.0,0.09,21.0,4.0,84.0
84,71,2012-11-24,1,1,2012-2013,Uberlândia,Fortaleza B. C. / CFO,79.5,25.8,37.0,17.9,28.8,6.5,22.3,13.5,12.3,1.1789999999999998,8.2,20.2,40.956,18.5,35.8,51.854000000000006,17.9,21.8,82.057,2.4,6.1,0.5319999999999999,2.8,21.2,0.13799999999999998,12.3,2.9,92.0,71.0,57.0,38.0,18.0,28.0,12.0,16.0,12.0,8.0,1.5,5.0,18.0,27.78,19.0,49.0,38.78,18.0,26.0,69.23,0.0,14.0,1.75,3.0,20.0,0.15,8.0,0.0,77.0
61,82,2012-11-24,1,1,2012-2013,Espírito Santo,Flamengo,65.7,24.9,33.0,12.9,25.7,7.2,18.5,9.9,14.2,0.7979999999999999,6.6,21.0,30.913,16.5,38.8,42.229,12.9,17.1,76.067,0.5,6.5,0.47800000000000004,1.7,21.1,0.088,14.2,3.3,60.6,82.3,25.2,46.2,16.9,29.3,7.4,21.9,13.5,10.1,1.6829999999999998,6.4,19.5,33.611999999999995,23.1,41.4,56.374,16.9,21.0,78.808,1.5,6.3,0.7609999999999999,2.1,21.1,0.1,10.1,2.0,94.0
90,68,2012-11-26,2,1,2012-2013,Sesi Franca,Fortaleza B. C. / CFO,79.0,24.3,46.2,17.2,28.0,7.1,20.9,14.9,13.0,1.3269999999999997,5.2,14.8,35.156,23.1,43.3,53.335,17.2,22.0,78.31199999999998,1.2,7.5,0.638,2.1,22.1,0.11000000000000001,13.0,3.7,92.4,69.5,61.5,41.0,16.5,29.5,12.0,17.5,13.0,16.0,1.04,4.0,18.0,22.225,20.5,46.5,44.39,16.5,23.5,70.33000000000001,0.5,10.5,1.02,2.5,22.5,0.11499999999999999,16.0,4.0,73.0
73,80,2012-11-26,2,1,2012-2013,Mogi,Bauru Basket,72.0,57.0,38.0,14.5,36.5,12.0,24.5,13.5,15.5,0.8799999999999999,6.5,17.5,37.254999999999995,19.0,41.0,46.019999999999996,14.5,20.5,68.125,1.5,5.5,0.355,1.0,21.5,0.05,15.5,3.5,83.5,82.8,36.9,38.2,15.8,32.7,12.1,20.6,13.1,11.7,1.238,9.6,25.9,37.76299999999999,19.1,38.8,50.037000000000006,15.8,20.8,75.96000000000001,0.9,6.6,0.658,1.4,19.9,0.073,11.7,2.5,91.4
58,56,2012-11-26,2,1,2012-2013,Espírito Santo,Tijuca,67.4,29.7,34.0,12.4,27.4,7.5,19.9,10.5,14.1,0.8380000000000001,7.0,21.5,32.411,17.0,39.1,43.165,12.4,16.3,76.30499999999999,0.6,7.1,0.516,1.8,20.7,0.097,14.1,2.8,66.3,73.5,24.3,43.0,16.1,27.4,7.1,20.3,10.9,11.9,0.9259999999999999,4.8,16.9,28.165,21.5,41.4,52.124,16.1,20.9,74.515,1.1,7.1,0.6839999999999999,1.8,20.8,0.101,11.9,3.1,79.9
