placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
83,73,2024-03-09,7,2,2023-2024,Pato Basquete,Paulistano,78.26599999999999,27.05,40.565999999999995,10.65,37.55,11.4,26.15,16.716,11.1,1.5989999999999998,9.016,28.815999999999995,31.160999999999994,20.284,37.215999999999994,54.467,10.65,15.766,69.66400000000002,1.366,4.5840000000000005,0.422,1.216,20.134,0.06,11.1,1.866,85.384,76.1,22.5,40.0,13.6,37.3,10.1,27.2,17.0,13.7,1.4560000000000002,7.5,25.4,28.961000000000002,20.0,37.7,52.837,13.6,18.5,74.12100000000001,1.8,9.0,0.727,2.2,20.9,0.11599999999999999,13.7,3.5,87.4
79,64,2024-03-09,8,2,2023-2024,Mogi,Coop/São José Basketball,72.3,27.3,32.6,12.4,33.9,11.0,22.9,16.2,13.4,1.2980000000000003,9.1,27.1,33.288,16.3,35.6,45.88599999999999,12.4,18.2,66.48599999999999,0.9,7.2,0.571,0.7,23.5,0.029000000000000005,13.4,2.5,73.8,81.4,25.2,43.5,12.7,36.2,9.0,27.2,17.55,14.0,1.343,8.4,23.05,36.498000000000005,21.75,39.75,55.223,12.7,18.6,67.39500000000001,2.55,6.35,0.47300000000000003,1.75,20.4,0.09000000000000001,14.0,3.35,90.7
81,84,2024-03-10,8,2,2023-2024,Cerrado,R10 Score Vasco da Gama,78.7,25.95,39.9,12.85,35.65,10.15,25.5,14.8,14.35,1.06,8.65,23.8,36.272,19.95,38.15,52.553999999999995,12.85,18.35,68.36500000000001,1.1,8.0,0.572,1.35,17.7,0.08499999999999999,14.35,3.05,85.3,82.2,29.4,37.2,15.6,34.5,7.9,26.6,21.2,13.7,1.6199999999999999,9.8,26.4,37.41000000000001,18.6,32.0,57.912,15.6,20.5,76.60999999999999,2.2,6.9,0.509,3.0,21.8,0.13800000000000004,13.7,2.7,99.2
106,108,2024-03-10,8,2,2023-2024,BRB/Brasília,Botafogo,71.7,27.0,33.8,10.9,30.95,9.05,21.9,13.7,12.05,1.321,9.0,27.1,32.74400000000001,16.9,37.2,45.854,10.9,15.3,69.001,1.4,6.85,0.645,2.0,18.5,0.10900000000000001,12.05,2.25,70.35,79.434,26.4,37.134,15.9,33.8,10.065999999999999,23.734,16.566,13.9,1.2450000000000003,8.8,27.2,32.664,18.566,37.834,49.088,15.9,21.9,71.148,1.034,6.965999999999999,0.5010000000000001,2.0,21.1,0.095,13.9,3.0,81.2
67,89,2024-03-11,8,2,2023-2024,Pinheiros,UNIFACISA,74.3,23.7,38.4,12.2,37.3,10.7,26.6,21.1,11.8,1.9810000000000003,7.9,24.2,33.577000000000005,19.2,37.7,51.366,12.2,15.7,76.463,1.0,4.6,0.41500000000000004,1.9,18.3,0.10900000000000001,11.8,1.8,89.1,83.25,31.95,34.4,16.9,36.7,9.9,26.8,16.35,12.15,1.3579999999999999,10.65,31.95,33.016999999999996,17.2,32.7,52.97700000000001,16.9,20.45,81.15200000000002,0.45,6.2,0.5069999999999999,1.6,17.6,0.09100000000000001,12.15,2.15,91.6
67,78,2024-03-12,8,2,2023-2024,Bauru Basket,Sesi Franca,83.75,26.55,43.2,14.0,34.3,9.2,25.1,20.35,11.05,1.8920000000000001,8.85,27.5,32.232,21.6,37.85,57.473,14.0,18.55,75.47799999999998,1.8,7.75,0.712,2.4,22.05,0.11500000000000002,11.05,1.3,98.05,90.9,37.8,36.001000000000005,17.099,38.599,11.3,27.298999999999996,19.898999999999994,11.498999999999999,1.8010000000000002,12.6,29.598999999999997,42.312999999999995,17.998999999999995,35.79899999999999,49.787000000000006,17.099,20.901000000000003,81.634,2.7010000000000005,6.501,0.56,2.4989999999999997,20.798999999999996,0.122,11.498999999999999,2.601,108.30099999999997
69,67,2024-03-12,6,2,2023-2024,Flamengo,Coop/São José Basketball,87.599,29.55,41.6,16.449,40.351,11.351,29.0,22.499000000000002,12.901,1.7660000000000005,9.851,27.951,35.132,20.8,36.949,56.32399999999999,16.449,21.95,75.558,1.599,6.799000000000001,0.526,1.749,17.849,0.10500000000000001,12.901,1.8,106.349,78.9,23.7,43.5,11.7,35.8,9.3,26.5,17.45,14.6,1.229,7.9,23.25,33.771,21.75,40.25,54.612,11.7,16.7,68.552,2.65,6.55,0.45999999999999996,1.65,20.5,0.084,14.6,3.45,86.9
81,70,2024-03-13,8,2,2023-2024,Corinthians,União Corinthians,80.4,32.7,35.6,12.1,35.1,8.3,26.8,18.8,12.2,1.634,10.9,28.0,38.587,17.8,34.0,52.63499999999999,12.1,16.7,74.462,1.9,7.2,0.606,2.0,16.9,0.119,12.2,1.8,93.4,82.0,24.0,42.4,15.6,33.8,8.4,25.4,19.1,14.6,1.464,8.0,23.6,33.36,21.2,37.2,56.838999999999984,15.6,20.9,73.436,0.7,6.2,0.47700000000000004,2.3,21.8,0.10900000000000001,14.6,3.4,91.9
74,72,2024-03-19,9,2,2023-2024,Bauru Basket,Flamengo,82.5,26.7,41.8,14.0,33.2,8.8,24.4,19.7,10.9,1.855,8.9,27.2,32.742000000000004,20.9,37.4,56.188,14.0,18.7,74.91,1.5,7.4,0.694,2.7,21.8,0.13,10.9,1.4,95.1,86.699,28.8,41.6,16.299,40.501,11.700999999999999,28.8,22.199,12.600999999999999,1.7680000000000002,9.600999999999999,27.801,34.346999999999994,20.8,36.999,56.247,16.299,21.8,75.40500000000002,1.399,7.099000000000001,0.5589999999999999,1.599,17.099,0.099,12.600999999999999,1.4,105.599
97,74,2024-03-19,9,2,2023-2024,Sesi Franca,Botafogo,89.95,36.9,36.401,16.649,39.099,11.35,27.748999999999995,20.149,11.998999999999999,1.78,12.3,29.048999999999996,41.833999999999996,18.199,35.599,50.591,16.649,20.351,81.57000000000001,2.8510000000000004,6.101000000000001,0.5170000000000001,2.4989999999999997,20.398999999999994,0.123,11.998999999999999,2.601,107.95099999999998,82.867,27.0,39.267,16.6,34.6,10.733,23.867,17.333,13.7,1.328,9.0,27.2,33.534000000000006,19.633,39.267,49.798,16.6,22.7,71.618,0.967,6.933,0.507,2.3,21.1,0.10799999999999998,13.7,3.0,86.4
