placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
75,88,2020-12-15,6,1,2020-2021,VipTech CMB,Bauru Basket,68.801,28.8,29.201,10.8,37.699,11.901,25.801,15.6,14.700999999999999,1.09,9.601,29.899,32.443,14.599,33.4,43.435,10.8,17.101,62.908,0.7,5.199,0.36299999999999993,2.1990000000000003,20.301,0.11100000000000002,14.700999999999999,2.6,69.4,79.79999999999998,27.3,38.398999999999994,14.098000000000003,35.59799999999999,10.502,25.102000000000004,16.299,11.802000000000001,1.4120000000000001,9.102,25.398999999999994,35.778999999999996,19.201000000000004,37.898999999999994,50.901999999999994,14.098000000000003,18.200000000000003,77.40599999999998,1.5,9.001000000000001,0.7649999999999999,1.1,19.398999999999994,0.06200000000000001,11.802000000000001,2.3,90.89900000000002
91,83,2020-12-15,6,1,2020-2021,São Paulo,Cerrado,98.00199999999998,40.5,42.199999999999996,15.299000000000001,37.4,8.3,29.099999999999994,20.2,10.2,2.023,13.5,31.500000000000007,42.49399999999999,21.100000000000005,35.898999999999994,58.549,15.299000000000001,19.697999999999997,78.81,3.6,8.097999999999999,0.833,2.7000000000000006,16.300999999999995,0.16600000000000004,10.2,2.0020000000000002,118.999,73.0,24.333333333333332,35.11,13.553333333333335,36.77555555555555,10.88888888888889,25.890000000000004,14.334444444444443,12.778888888888888,1.1422222222222222,8.112222222222222,25.667777777777783,31.505555555555556,17.556666666666665,36.22222222222223,48.43333333333333,13.553333333333335,18.555555555555557,73.52333333333334,0.9988888888888889,6.444444444444444,0.5133333333333333,2.001111111111111,20.002222222222226,0.10222222222222223,12.778888888888888,1.8866666666666667,78.55666666666667
74,80,2020-12-16,6,1,2020-2021,Mogi,Minas,81.0,31.35,36.7,12.95,34.85,9.2,25.65,20.0,14.35,1.5650000000000002,10.45,27.65,37.854,18.35,36.2,50.648,12.95,17.75,75.28899999999999,1.1,6.95,0.521,2.0,21.65,0.093,14.35,2.35,90.6,88.50099999999999,27.9,44.3,16.297999999999995,39.35,9.849,29.500999999999998,19.798999999999996,13.847999999999999,1.429,9.3,25.202000000000005,36.904,22.150000000000006,39.50000000000001,56.072,16.297999999999995,21.049999999999994,75.779,1.749,7.35,0.53,2.1989999999999994,21.952000000000005,0.101,13.847999999999999,2.7489999999999997,105.35
103,101,2020-12-17,6,1,2020-2021,Paulistano,VipTech CMB,77.251,27.3,38.1,11.847999999999999,40.151,12.4,27.747999999999998,17.101,12.748999999999999,1.488,9.102,27.05,33.56499999999999,19.049999999999994,38.70100000000001,49.532,11.847999999999999,14.999,78.546,2.05,5.897999999999999,0.48099999999999987,1.7510000000000006,18.397999999999996,0.09800000000000002,12.748999999999999,2.15,88.64999999999999,71.068,29.8,30.268,11.0,37.399,11.434000000000001,25.968,16.1,14.267999999999997,1.183,9.934,29.899,33.592,15.132,34.267,43.729,11.0,16.901,64.56200000000001,0.7,4.932,0.36,2.1660000000000004,20.168,0.10900000000000001,14.267999999999997,2.6,72.4
74,103,2020-12-18,6,1,2020-2021,BRB/Brasília,Flamengo,82.0,34.8,29.998,17.202,38.598,12.198,26.4,15.998000000000001,16.002000000000002,1.042,11.602,35.798,32.362,15.001999999999999,33.001999999999995,45.538000000000004,17.202,22.798,75.664,0.798,6.4,0.41200000000000003,1.998,18.398,0.10799999999999998,16.002000000000002,2.598,81.2,90.299,41.4,33.8,15.099,45.2,12.8,32.4,20.801,12.3,1.6959999999999997,13.800999999999998,37.9,36.29200000000001,16.9,30.799999999999994,54.96999999999999,15.099,19.500999999999998,77.941,0.998,6.900999999999999,0.5619999999999999,2.099999999999999,15.301999999999998,0.13800000000000004,12.3,1.9009999999999998,110.6
92,85,2020-12-19,6,1,2020-2021,UNIFACISA,Sesi Franca,84.998,27.9,45.4,11.701,38.898999999999994,11.498,27.401,16.7,12.4,1.353,9.297999999999998,25.9,35.806999999999995,22.7,43.0,52.909000000000006,11.701,15.901,73.41900000000001,1.0,7.398999999999999,0.601,1.702,20.801,0.08199999999999999,12.4,1.7009999999999998,96.199,85.95,28.35,40.1,17.5,40.400999999999996,11.001000000000001,29.4,21.149,13.700999999999999,1.559,9.45,25.901,36.24,20.05,38.999,51.489999999999995,17.5,21.25,82.54100000000001,1.8990000000000002,6.101000000000001,0.454,2.749,19.451,0.146,13.700999999999999,1.349,103.499
96,92,2020-12-19,6,1,2020-2021,Minas,São Paulo,88.50099999999999,28.5,43.39999999999999,16.598,39.85,10.549000000000001,29.301,20.248999999999995,13.648,1.495,9.5,25.752000000000002,36.904,21.700000000000006,39.050000000000004,55.569,16.598,21.35,76.087,1.549,7.3,0.5350000000000001,2.149,21.852000000000004,0.099,13.648,2.6989999999999994,106.05,96.55199999999999,37.8,43.8,14.949000000000002,37.1,8.6,28.499999999999993,19.15,9.9,1.9760000000000002,12.6,30.300000000000004,41.617999999999995,21.9,36.898999999999994,59.553999999999995,14.949000000000002,18.547999999999995,81.01,3.75,8.398,0.8640000000000001,2.8000000000000007,16.551,0.17100000000000007,9.9,1.8519999999999999,117.799
79,62,2020-12-19,6,1,2020-2021,Fortaleza B. C. / CFO,Pinheiros,76.5,23.4,40.199,12.901,36.797999999999995,9.252,27.552000000000003,14.999,12.75,1.1809999999999998,7.801,24.299999999999994,31.88499999999999,20.101000000000006,40.648999999999994,49.293000000000006,12.901,18.4,69.583,1.301,7.5,0.593,3.4479999999999995,21.748999999999995,0.15999999999999998,12.75,2.4520000000000004,83.94900000000001,74.799,26.0,36.933,11.866,36.400999999999996,11.2,25.201000000000004,17.468,15.201999999999998,1.169,8.667,23.532999999999998,36.70700000000001,18.467000000000002,41.66499999999999,44.67300000000001,11.866,17.098999999999997,69.154,0.6990000000000001,6.5,0.43499999999999994,1.8670000000000002,20.668,0.09,15.201999999999998,2.366,78.534
98,104,2020-12-20,6,1,2020-2021,BRB/Brasília,Pato Basquete,82.66666666666667,35.5,30.831666666666667,16.335,38.998333333333335,12.248333333333335,26.75,16.665000000000003,16.50166666666667,1.0433333333333332,11.834999999999999,35.748333333333335,33.071666666666665,15.418333333333331,33.41833333333333,46.165,16.335,22.248333333333335,73.31,0.665,6.416666666666667,0.39999999999999997,1.9983333333333333,18.915,0.10499999999999998,16.50166666666667,2.4983333333333335,82.41666666666667,72.0,19.2,38.8,14.0,36.89999999999999,12.201,24.702000000000005,13.597999999999999,13.097999999999999,1.04,6.401000000000001,22.2,28.518000000000008,19.4,43.501,44.121,14.0,20.2,69.02900000000001,0.899,7.6,0.595,2.1,21.201000000000004,0.11000000000000001,13.097999999999999,2.8009999999999997,73.0
67,87,2020-12-20,6,1,2020-2021,Cerrado,Flamengo,73.2,24.6,35.599000000000004,12.998000000000001,36.397999999999996,10.85,25.551000000000005,14.401,12.501,1.178,8.200999999999999,25.251000000000005,32.541000000000004,17.801,36.7,48.467999999999996,12.998000000000001,18.25,71.33200000000001,0.999,6.1499999999999995,0.497,1.9009999999999998,19.852000000000004,0.097,12.501,1.998,78.351,90.799,41.95,34.333,14.516,44.7,12.65,32.05,21.184,12.067,1.765,13.984,38.3,36.426,17.166999999999998,30.633,56.149,14.516,18.650999999999996,78.081,1.0150000000000001,7.134,0.594,1.9329999999999998,15.285,0.12700000000000006,12.067,2.151,111.76699999999998
