placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
0,20,2015-12-20,13,1,2015-2016,L. Sorocabana,Sesi Franca,71.3,14.4,44.6,12.3,36.6,15.5,21.1,11.4,14.4,0.8290000000000001,4.8,19.6,23.706999999999997,22.3,47.2,46.995999999999995,12.3,16.5,73.62199999999999,0.7,12.2,0.8690000000000001,1.5,22.0,0.074,14.4,4.1,74.7,80.0,22.8,39.2,18.0,32.5,9.1,23.4,15.3,16.4,1.044,7.6,22.4,32.221000000000004,19.6,36.5,54.604000000000006,18.0,25.5,71.21000000000001,2.6,8.5,0.562,3.0,22.1,0.14,16.4,2.5,83.7
70,82,2015-12-20,13,1,2015-2016,Macaé Basquete,Mogi,79.7,22.2,35.6,21.9,31.1,8.2,22.9,11.0,13.4,0.9179999999999999,7.4,22.6,32.799,17.8,35.8,50.025000000000006,21.9,26.6,81.954,0.7,9.8,0.753,1.1,22.7,0.05399999999999999,13.4,3.5,81.4,79.9,22.8,42.2,14.9,36.8,11.4,25.4,16.1,15.0,1.203,7.6,23.7,32.289,21.1,40.2,53.511,14.9,20.5,72.624,1.7,10.6,0.7789999999999999,2.3,19.5,0.123,15.0,3.3,89.8
68,63,2015-12-20,13,1,2015-2016,Fortaleza B. C. / CFO,Pinheiros,80.8,27.6,39.0,14.2,35.6,10.7,24.9,11.9,12.8,1.124,9.2,26.9,34.923,19.5,37.9,51.65599999999999,14.2,19.7,71.727,2.0,9.5,0.8230000000000001,1.7,21.1,0.079,12.8,2.0,85.1,82.9,16.2,48.4,18.3,40.2,11.9,28.3,12.2,14.7,0.8550000000000001,5.4,16.6,33.235,24.2,47.8,50.759,18.3,24.3,75.393,1.3,9.1,0.6459999999999999,5.5,20.4,0.27699999999999997,14.7,3.1,94.4
79,84,2015-12-22,14,1,2015-2016,Paulistano,Sesi Franca,84.3,30.9,41.4,12.0,37.2,11.4,25.8,16.7,13.6,1.404,10.3,26.1,39.528999999999996,20.7,38.9,53.86800000000001,12.0,16.2,74.03299999999999,1.8,10.6,0.8809999999999999,1.6,20.3,0.087,13.6,3.9,98.6,75.7,21.9,37.2,16.6,30.3,8.3,22.0,14.6,15.2,1.0559999999999998,7.3,21.0,32.116,18.6,33.9,57.604,16.6,23.3,72.172,2.3,7.8,0.5559999999999999,2.9,20.2,0.146,15.2,2.3,80.4
79,63,2015-12-22,14,1,2015-2016,Macaé Basquete,Coop/São José Basketball,80.3,21.9,36.6,21.8,32.3,8.1,24.2,11.7,14.7,0.8879999999999999,7.3,21.3,34.107,18.3,36.4,50.685,21.8,26.1,83.621,0.8,9.9,0.684,1.2,22.8,0.057999999999999996,14.7,3.5,84.3,80.9,27.9,35.6,17.4,31.8,8.5,23.3,15.3,14.2,1.1800000000000002,9.3,23.4,40.04200000000001,17.8,36.4,49.312,17.4,22.5,76.646,0.9,6.8,0.519,1.8,24.1,0.07699999999999999,14.2,3.8,84.6
84,80,2015-12-22,14,1,2015-2016,L. Sorocabana,Bauru Basket,66.2,12.0,42.2,12.0,33.7,14.2,19.5,10.3,13.4,0.7860000000000001,4.0,17.5,20.374,21.1,43.8,47.763,12.0,15.9,74.69299999999998,0.9,11.5,0.873,1.5,20.3,0.11099999999999999,13.4,3.9,69.7,86.5,30.6,37.6,18.3,38.7,9.2,29.5,18.7,11.6,1.738,10.2,28.1,36.49499999999999,18.8,32.9,57.894000000000005,18.3,22.9,79.19800000000001,2.0,8.1,0.7549999999999999,0.5,18.6,0.027000000000000003,11.6,1.8,104.3
79,77,2015-12-22,14,1,2015-2016,Flamengo,Mogi,86.0,27.6,44.6,13.8,34.4,8.5,25.9,19.6,13.2,1.6,9.2,23.2,39.495999999999995,22.3,39.8,55.515,13.8,17.6,77.593,1.1,11.3,0.901,2.1,17.4,0.12199999999999997,13.2,1.6,104.9,80.5,23.7,41.6,15.2,35.5,10.9,24.6,16.1,15.0,1.203,7.9,24.1,32.93,20.8,38.8,54.315999999999995,15.2,20.7,73.23299999999999,1.9,10.8,0.795,2.2,19.9,0.11700000000000002,15.0,2.9,90.3
84,69,2015-12-22,14,1,2015-2016,Rio Claro,Brasília,74.3,26.4,36.6,11.3,32.4,9.3,23.1,16.7,16.8,1.014,8.8,23.9,36.956,18.3,34.9,52.080000000000005,11.3,17.1,66.46600000000001,2.5,10.9,0.665,2.8,22.9,0.123,16.8,4.2,82.8,89.8,28.5,45.8,15.5,36.5,12.4,24.1,19.7,14.8,1.504,9.5,24.3,39.815999999999995,22.9,42.4,54.379999999999995,15.5,19.3,81.633,2.3,7.9,0.615,2.7,23.7,0.11400000000000002,14.8,2.8,103.7
66,50,2015-12-22,14,1,2015-2016,Fortaleza B. C. / CFO,Caxias do Sul Basquete,79.6,26.4,39.2,14.0,34.8,10.1,24.7,11.4,13.1,1.04,8.8,26.5,34.104,19.6,36.7,53.51399999999999,14.0,19.9,70.073,2.1,9.9,0.8389999999999999,1.6,21.3,0.07300000000000001,13.1,2.4,83.5,65.4,20.7,30.2,14.5,33.2,8.4,24.8,12.1,15.9,0.7699999999999999,6.9,22.3,31.712000000000007,15.1,35.1,43.848,14.5,20.9,67.81400000000001,1.3,12.5,0.818,1.3,23.1,0.053000000000000005,15.9,3.2,66.8
78,98,2015-12-22,14,1,2015-2016,Vitória,Pinheiros,73.0,20.4,37.6,15.0,33.9,11.5,22.4,11.4,13.7,0.889,6.8,20.5,33.874,18.8,38.7,49.041000000000004,15.0,20.9,72.07099999999998,1.2,9.7,0.7610000000000001,1.9,18.2,0.10899999999999999,13.7,3.7,76.7,82.4,15.9,48.0,18.5,41.4,12.0,29.4,12.3,14.7,0.8630000000000001,5.3,16.0,33.378,24.0,47.6,50.507,18.5,24.0,77.594,1.5,8.5,0.5999999999999999,5.1,20.3,0.25999999999999995,14.7,2.9,95.2
